stop_name,vehicle_type,route_nr,route_name
Husebytunet,700,16,Flatåsen via Tillerring.-Heimdal
Husebytunet,700,23,Sandmoen via Flatåsen
Husebytunet,700,23,Sandmoen via St. Olavs H-Byåsen
Husebytunet,700,23,Hallset
Husebytunet,700,2,Lund via Lade-sentrum-Kolstad
Husebytunet,700,2,Strindheim via Kolstad-sentrum
Husebytunet,700,2,Husebytunet via sentrum
Husebytunet,700,2,Midteggen via sentrum
Husebytunet,700,2,Strindheim via sentrum-Lade
Husebytunet,700,40,Tonstadkrysset
Husebytunet,700,50,Sandmoen via Saupstad-Heimdal
Husebytunet,700,50,Sverresborg via Flatåsen-Byåsen
Husebytunet,700,50,Heimdal
Husebytunet,700,52,St. Olavs H. via Flatåsen-Byåsen
Husebytunet,700,52,Saupstad via Byåsen-Heimdal
Husebytunet,700,53,Sandmoen via Flatåsen
Hårstadkrysset,700,110,Brekkåsen
Hårstadkrysset,700,110,Brekkåsen via Melhus
Hårstadkrysset,700,216,Skjetlein vgs
Hårstadkrysset,700,216,Tillerterminalen
Hårstadkrysset,700,310,Fannrem stasjon via Orkanger
Hårstadkrysset,700,310,Orkanger skysstasjon
Hårstadkrysset,700,310,Trondheim S via Orkanger skysst.
Hårstadkrysset,700,310,Trondheim S
Hårstadkrysset,700,310,Orkanger skysst. via Grønnøra
Hårstadkrysset,700,310,Trondheim S via Grønnøra
Hårstadkrysset,700,340,Støren Rådhus
Hårstadkrysset,700,340,Støren barneskole via Støren st.
Hårstadkrysset,700,340,Støren
Hårstadkrysset,700,340,Trondheim S
Hårstadkrysset,700,340,Trondheim S ekspress
Hårstadkrysset,700,4101,Fannrem stasjon via fv. 800
Hårstadkrysset,700,4101,Trondheim S via fv. 800
Hårstadkrysset,700,410,Orkanger via fv. 800 og Grønnøra
Hårstadkrysset,700,410,Orkanger skysst. via fv. 800
Hårstadkrysset,700,410,Fannrem via fv. 800 og Orkanger
Hårstadkrysset,700,410,Trondheim S via fv. 800
Hårstadkrysset,700,410,Trondheim S via fv. 800 og Oti
Hårstadkrysset,700,410,Fannrem via fv.800 og AMFI Oti
Hårstadkrysset,700,410,Trondheim S
Hårstadkrysset,700,410,Follo via Orkanger via fv. 800
Hårstadkrysset,700,410,Orkanger via Skaun u.skole
Hårstadkrysset,700,420,Frøya via Orkanger og Hitra
Hårstadkrysset,700,420,Trondheim S
Hårstadkrysset,700,420,Trondheim via Fillan og Orkanger
Hårstadkrysset,700,440,Røros
Hårstadkrysset,700,440,Trondheim S
Hårstadkrysset,700,440,Røros -Første avst. Stendal
Hårstadkrysset,700,470,Kyrksæterøra
Hårstadkrysset,700,470,Trondheim S
Hårstadkrysset,700,470,Aure
Hårstadkrysset,700,480,Oppdal
Hårstadkrysset,700,480,Trondheim S
Hårstadkrysset,700,71,Dora via Klettkrysset-Tiller
Hårstadkrysset,700,71,Brekkåsen via Tillerterm.-Melhus
Hårstadkrysset,700,71,Dora via Klettkrysset-E6
Hårstadkrysset,700,71,Brekkåsen
Hårstadkrysset,700,72,Klæbu
Hårstadkrysset,700,72,Tillerterminalen via Sandmoen
Hårstadkrysset,700,72,Trondheim S
Høgreina,700,101,Flatåsen via Byåsen
Høgreina,700,16,Torgård via Heimdal-Tillerringen
Høgreina,700,16,Flatåsen via Tillerring.-Heimdal
Høgreina,700,40,Tonstadkrysset
Høgreina,700,40,Flatåstoppen
Høgreina øvre,700,101,Flatåsen via Byåsen
Høgreina øvre,700,16,Torgård via Heimdal-Tillerringen
Høgreina øvre,700,16,Flatåsen via Tillerring.-Heimdal
Høgreina øvre,700,40,Tonstadkrysset
Høgreina øvre,700,40,Flatåstoppen
Høgskoleringen,700,113,Strindheim via Moholt
Høgskoleringen,700,113,Granåslia via Moholt
Høgskoleringen,700,22,Tyholt via Othilienborg-sentrum
Høgskoleringen,700,22,Vestlia via sentrum-Othilienborg
Høgskoleringen,700,25,Hurtigbåtterm. via Singsaker
Høgskoleringen,700,25,Vikåsen via Singsaker
Høgskoleringen,700,28,Ilsvika via Singsaker
Høgskoleringen,700,28,Pirbadet via Singsaker
Høgskoleringen,700,3,Hallset via sentrum
Høgskoleringen,700,3,Lohove via sentrum
Høstad,700,114,Spongdal
Høstad,700,209,Spongdal skole
Høstad,700,217,Lund
Høstad,700,75,Spongdal via Klefstadhaugen
Høstad,700,75,Trondheim S via Spongdalsvegen
Høstad,700,75,Trondheim S via Rye skole
Høstad,700,75,Rye skole via Spongdalsvegen
Høstadkorsen,700,114,Spongdal
Høstadkorsen,700,209,Spongdal skole
Høstadkorsen,700,217,Lund
Høstadkorsen,700,75,Spongdal via Klefstadhaugen
Høstadkorsen,700,75,Trondheim S via Spongdalsvegen
Høstadkorsen,700,75,Trondheim S via Rye skole
Høstadkorsen,700,75,Rye skole via Spongdalsvegen
Høvringen,700,114,Spongdal
Høvringen,700,21,Trolla via sentrum - Ila
Høvringen,700,21,Pirbadet via Ila-sentrum
Høvringen,700,350,Rissa
Høvringen,700,350,Trondheim S
Høvringen,700,350,Trondheim
Høvringen,700,452,Trondheim S via Rissa
Høvringen,700,452,Trondheim S
Høvringen,700,452,Sandviksberget via Rissa
Høvringen,700,75,Spongdal via Klefstadhaugen
Høvringen,700,75,Trondheim S via Spongdalsvegen
Høvringen,700,75,Trondheim S via Rye skole
Høvringen,700,76,Spongdal via Hangerslettvegen
Høvringen,700,76,Trondheim S via Hangerslettvegen
Høyset,700,102,Jakobsli via Valentinlyst
Høyset,700,14,Strindheim via Brundalen
Høyset,700,14,Lerkendal via Brundalen
Høyset,700,14,A Strindheim via Jakobsli
Høyset,700,14,Tempe via Brundalen/Jakobsli
Høyset,700,14,A Tempe via Jakobsli
Idrettsveien,700,16,Torgård via Heimdal-Tillerringen
Idrettsveien,700,16,Flatåsen/N. Flatåsen via Heimdal
Idrettsveien,700,16,Flatåsen via Tillerring.-Heimdal
Ila,700,105,Buenget
Ila,700,108,Stavset
Ila,700,114,Spongdal
Ila,700,11,Stavset via sentrum
Ila,700,11,Risvollan via sentrum
Ila,700,11,Stavset
Ila,700,21,Trolla via sentrum - Ila
Ila,700,21,Pirbadet via Ila-sentrum
Ila,700,21,Pirbadet
Ila,700,21,Ilsvika
Ila,700,21,Ilsvika via sentrum
Ila,700,21,Pirbadet via sentrum
Ila,700,26,Skistua
Ila,700,26,Sentrum
Ila,700,28,Ilsvika via Singsaker
Ila,700,28,Pirbadet via Singsaker
Ila,700,3,Hallset via sentrum
Ila,700,3,Lohove via sentrum
Ila,700,52,St. Olavs H. via Flatåsen-Byåsen
Ila,700,52,Saupstad via Byåsen-Heimdal
Ila,700,53,Sandmoen via Flatåsen
Ila,700,75,Spongdal via Klefstadhaugen
Ila,700,75,Trondheim S via Spongdalsvegen
Ila,700,75,Trondheim S via Rye skole
Ila,700,76,Spongdal via Hangerslettvegen
Ila,700,76,Trondheim S via Hangerslettvegen
Ila,900,9,Lian
Ila,900,9,St. Olavs gate
Ilsvika,700,21,Pirbadet
Ilsvika,700,21,Ilsvika
Ilsvika,700,21,Ilsvika via sentrum
Ilsvika,700,21,Pirbadet via sentrum
Ilsvika,700,28,Ilsvika via Singsaker
Ilsvika,700,28,Pirbadet via Singsaker
Ingeborg Ofstads veg,700,111,Tiller
Ingeborg Ofstads veg,700,15,Torgård via Nidarvoll-Tiller
Ingeborg Ofstads veg,700,15,Østmarka via Tillerring-Strindh.
Ingeborg Ofstads veg,700,15,Torgård via Strindheim-Nidarvoll
Ingeborg Ofstads veg,700,16,Torgård via Heimdal-Tillerringen
Ingeborg Ofstads veg,700,16,Flatåsen/N. Flatåsen via Heimdal
Ingeborg Ofstads veg,700,16,Flatåsen via Tillerring.-Heimdal
Ingeborg Ofstads veg,700,45,Sandmoen via Tillerringen
Ingeborg Ofstads veg,700,45,Tonstadkrysset via Tillerringen
Ingeborg Ofstads veg,700,45,Sjetnmarka via Tillerringen
Ingeborg Ofstads veg,700,45,Sandmoen via Tonstadkrysset
Ingeborg Ofstads veg,700,51,St. Olavs H. via Kroppan-Nardo
Ingeborg Ofstads veg,700,51,Sandmoen via Nardo-Kroppanmarka
Ingemann Torps vei,700,15,Torgård via Nidarvoll-Tiller
Ingemann Torps vei,700,15,Østmarka via Tillerring-Strindh.
Ingemann Torps vei,700,15,Østmarka via Nidarvoll-Strindh.
Ingemann Torps vei,700,15,Torgård via Strindheim-Nidarvoll
Ingemann Torps vei,700,2,Lund via Lade-sentrum-Kolstad
Ingemann Torps vei,700,2,Strindheim via Kolstad-sentrum
Ingemann Torps vei,700,2,Husebytunet via sentrum
Ingemann Torps vei,700,2,Midteggen via sentrum
Ingemann Torps vei,700,2,Strindheim via sentrum-Lade
Isdamvegen,700,111,Tiller
Isdamvegen,700,15,Torgård via Nidarvoll-Tiller
Isdamvegen,700,15,Østmarka via Tillerring-Strindh.
Isdamvegen,700,15,Østmarka via Nidarvoll-Strindh.
Isdamvegen,700,15,Torgård via Strindheim-Nidarvoll
Isdamvegen,700,16,Torgård via Heimdal-Tillerringen
Isdamvegen,700,16,Flatåsen/N. Flatåsen via Heimdal
Isdamvegen,700,16,Flatåsen via Tillerring.-Heimdal
Isdamvegen,700,23,Sandmoen via Flatåsen
Isdamvegen,700,23,Hallset via Flatåsen
Isdamvegen,700,23,Sandmoen via St. Olavs H-Byåsen
Isdamvegen,700,23,Pirbadet
Isdamvegen,700,23,Hallset
Isdamvegen,700,45,Sandmoen via Tillerringen
Isdamvegen,700,45,Tonstadkrysset via Tillerringen
Isdamvegen,700,45,Sjetnmarka via Tillerringen
Isdamvegen,700,45,Sandmoen via Tonstadkrysset
Isdamvegen,700,50,Sandmoen via Saupstad-Heimdal
Isdamvegen,700,50,Sverresborg via Flatåsen-Byåsen
Isdamvegen,700,51,St. Olavs H. via Kroppan-Nardo
Isdamvegen,700,51,Sandmoen via Nardo-Kroppanmarka
Isdamvegen,700,53,Sandmoen via Flatåsen
Isdamvegen,700,54,Sandmoen via Lade-sentrum
Isdamvegen,700,72,Klæbu
Iskremfabrikken,700,10,Ratesvingen via Strindheim
Iskremfabrikken,700,10,Sæterbakken via sentrum
Iskremfabrikken,700,10,Rate via Strindheim
Iskremfabrikken,700,10,Sjetnmarka via Strindheim
Iskremfabrikken,700,10,Vikåsen via sentrum-Strindheim
Iskremfabrikken,700,10,Sjetnmarka
Iskremfabrikken,700,10,Rate
Iskremfabrikken,700,113,Granåslia via Moholt
Iskremfabrikken,700,15,Torgård via Nidarvoll-Tiller
Iskremfabrikken,700,15,Østmarka via Tillerring-Strindh.
Iskremfabrikken,700,15,Østmarka via Nidarvoll-Strindh.
Iskremfabrikken,700,15,Torgård via Strindheim-Nidarvoll
Ivar Skjånes veg,700,15,Torgård via Nidarvoll-Tiller
Ivar Skjånes veg,700,15,Østmarka via Nidarvoll-Strindh.
Ivar Skjånes veg,700,15,Torgård via Strindheim-Nidarvoll
Ivar Skjånes veg,700,23,Sandmoen via Flatåsen
Ivar Skjånes veg,700,23,Hallset via Flatåsen
Ivar Skjånes veg,700,23,Sandmoen via St. Olavs H-Byåsen
Ivar Skjånes veg,700,23,Pirbadet
Ivar Skjånes veg,700,23,Hallset
Ivar Skjånes veg,700,50,Sandmoen via Saupstad-Heimdal
Ivar Skjånes veg,700,50,Sverresborg via Flatåsen-Byåsen
Ivar Skjånes veg,700,53,Sandmoen via Flatåsen
Ivar Skjånes veg,700,54,Sandmoen via Lade-sentrum
Jakobsli,700,107,Fortunalia via Reppe-Vikåsen
Jakobsli,700,10,Ratesvingen via Strindheim
Jakobsli,700,10,Sæterbakken via sentrum
Jakobsli,700,10,Rate via Strindheim
Jakobsli,700,10,Sjetnmarka via Strindheim
Jakobsli,700,10,Vikåsen via sentrum-Strindheim
Jakobsli,700,10,Sjetnmarka
Jakobsli,700,10,Rate
Jakobsli,700,14,Lerkendal via Brundalen
Jakobsli,700,14,Tempe via Brundalen/Jakobsli
Jakobsli,700,14,A Tempe via Jakobsli
Jakobsli,700,80,Lohove
Jakobsli,700,80,Solbakken
Jakobsli,700,80,Lohove via Brandhaugen
Jakobsli,700,80,Lohove via Vikåsen
Jakobsli,700,80,Lohove via Brandhaugen-Vikåsen
Jakobsli,700,80,Kuset via Brandhaugen
Jakobsli,700,80,Solbakken via Vikåsen
Jakobsli Idrettsplass,700,102,Jakobsli via Valentinlyst
Jakobsli Idrettsplass,700,14,Strindheim via Brundalen
Jakobsli Idrettsplass,700,14,Lerkendal via Brundalen
Jakobsli Idrettsplass,700,14,A Strindheim via Jakobsli
Jakobsli Idrettsplass,700,14,Tempe via Brundalen/Jakobsli
Jakobsli Idrettsplass,700,14,A Tempe via Jakobsli
Jakobslivegen nedre,700,102,Jakobsli via Valentinlyst
Jakobslivegen nedre,700,14,Strindheim via Brundalen
Jakobslivegen nedre,700,14,Lerkendal via Brundalen
Jakobslivegen nedre,700,14,A Strindheim via Jakobsli
Jakobslivegen nedre,700,14,Tempe via Brundalen/Jakobsli
Jakobslivegen nedre,700,14,A Tempe via Jakobsli
Jakobslivegen øvre,700,102,Jakobsli via Valentinlyst
Jakobslivegen øvre,700,14,Strindheim via Brundalen
Jakobslivegen øvre,700,14,Lerkendal via Brundalen
Jakobslivegen øvre,700,14,A Strindheim via Jakobsli
Jakobslivegen øvre,700,14,Tempe via Brundalen/Jakobsli
Jakobslivegen øvre,700,14,A Tempe via Jakobsli
Johan Falkbergets vei,700,101,Flatåsen via Byåsen
Johan Falkbergets vei,700,105,Buenget
Johan Falkbergets vei,700,23,Sandmoen via St. Olavs H-Byåsen
Johan Falkbergets vei,700,23,Pirbadet
Johan Falkbergets vei,700,3,Hallset via sentrum
Johan Falkbergets vei,700,3,Lohove via sentrum
Johan Falkbergets vei,700,52,St. Olavs H. via Flatåsen-Byåsen
Johan Falkbergets vei,700,52,Saupstad via Byåsen-Heimdal
Johan Falkbergets vei,700,53,Sandmoen via Flatåsen
Johan Nygaardsvolds vei,700,111,Tiller
Johan Nygaardsvolds vei,700,16,Flatåsen/N. Flatåsen via Heimdal
Johan Nygaardsvolds vei,700,16,Flatåsen via Tillerring.-Heimdal
Johan Nygaardsvolds vei,700,46,Lundåsen via Heimdal
Johan Nygaardsvolds vei,700,50,Sandmoen via Saupstad-Heimdal
Johan Tillers vei,700,16,Torgård via Heimdal-Tillerringen
Johan Tillers vei,700,46,Torgård
Johan Tillers vei,700,46,Torgård via Heimdal
John P. Kroglunds veg,700,16,Torgård via Heimdal-Tillerringen
John P. Kroglunds veg,700,16,Flatåsen/N. Flatåsen via Heimdal
John P. Kroglunds veg,700,16,Flatåsen via Tillerring.-Heimdal
John P. Kroglunds veg,700,52,St. Olavs H. via Flatåsen-Byåsen
John P. Kroglunds veg,700,52,Saupstad via Byåsen-Heimdal
Jonsborg,700,80,Lohove
Jonsborg,700,80,Lohove via Brandhaugen
Jonsborg,700,80,Lohove via Brandhaugen-Vikåsen
Jonsborg,700,80,Kuset via Brandhaugen
Jonsvannsveien,700,25,Hurtigbåtterm. via Singsaker
Jonsvannsveien,700,25,Vikåsen via Singsaker
Jonsvannsveien,700,28,Ilsvika via Singsaker
Jonsvannsveien,700,28,Pirbadet via Singsaker
Jørgen B. Lysholms vei,700,106,Værestrøa via Lade
Jørgen B. Lysholms vei,700,13,Havstad via Lerkendal
Jørgen B. Lysholms vei,700,13,Østmarka
Jørgen B. Lysholms vei,700,20,Romolslia via Strindh.-Ladeham.
Jørgen B. Lysholms vei,700,20,Grillstad via Sluppen-Ladehammeren
Jørgen B. Lysholms vei,700,20,Grillstad via Tempeveien-Ladeham.
Jørgen B. Lysholms vei,700,54,Sandmoen via Lade-sentrum
K.O. Thornæs' veg,700,115,Steinan via Risvollan
K.O. Thornæs' veg,700,22,Tyholt via Othilienborg-sentrum
K.O. Thornæs' veg,700,22,Vestlia via sentrum-Othilienborg
Kambru,700,112,Sandmoen / Klæbu via Nidarvoll
Kambru,700,73,Tempe
Kambru,700,73,Klæbu
Kambru,700,73,Klæbu - Sørborgen skole
Karl Jonssons veg,700,103,Sjetnmarka via Kroppanmarka
Karl Jonssons veg,700,10,Sæterbakken via sentrum
Karl Jonssons veg,700,10,Sjetnmarka via Strindheim
Karl Jonssons veg,700,10,Sjetnmarka
Karl Jonssons veg,700,24,Trondheim S via Okstad østre
Karl Jonssons veg,700,24,Trondheim S via Kroppanmarka
Karl Jonssons veg,700,24,Trondheim S
Karl Jonssons veg,700,24,Okstad via Kroppanmarka
Karl Jonssons veg,700,24,Sjetnmarka via Kroppanm.-Okstad
Karl Jonssons veg,700,24,City Syd via Kroppanm.-Okstad
Karl Jonssons veg,700,24,City Syd via Kroppanmarka
Karlsheim,700,107,Fortunalia via Reppe-Vikåsen
Karlsheim,700,10,Ratesvingen via Strindheim
Karlsheim,700,10,Sæterbakken via sentrum
Karlsheim,700,10,Rate via Strindheim
Karlsheim,700,10,Sjetnmarka via Strindheim
Karlsheim,700,10,Vikåsen via sentrum-Strindheim
Karlsheim,700,10,Sjetnmarka
Karlsheim,700,10,Rate
Karlsheim,700,80,Lohove
Karlsheim,700,80,Solbakken
Karlsheim,700,80,Lohove via Brandhaugen
Karlsheim,700,80,Lohove via Vikåsen
Karlsheim,700,80,Lohove via Brandhaugen-Vikåsen
Karlsheim,700,80,Kuset via Brandhaugen
Karlsheim,700,80,Solbakken via Vikåsen
Karrosserifabrikken,700,114,Spongdal
Karrosserifabrikken,700,208,Spongdal skole
Karrosserifabrikken,700,209,Spongdal skole
Karrosserifabrikken,700,210,Spongdal skole
Karrosserifabrikken,700,210,Lauglo
Karrosserifabrikken,700,217,Lund
Karrosserifabrikken,700,75,Spongdal via Klefstadhaugen
Karrosserifabrikken,700,75,Trondheim S via Spongdalsvegen
Karrosserifabrikken,700,75,Trondheim S via Rye skole
Karrosserifabrikken,700,75,Rye skole via Spongdalsvegen
Karrosserifabrikken,700,78,Spongdal via Mebygda
Karrosserifabrikken,700,78,Heimdal via Mebygda
Kattemsenteret,700,109,Lundåsen via Bjørndalen-Kattem
Kattemsenteret,700,109,Lundåsen
Kattemsenteret,700,1,Kattem via Strindheim-sentrum
Kattemsenteret,700,1,Ranheim via Tiller-sentrum
Kattemsenteret,700,52,St. Olavs H. via Flatåsen-Byåsen
Kattemsenteret,700,52,Saupstad via Byåsen-Heimdal
Kattemsenteret,700,53,Sandmoen via Flatåsen
Killingdal,700,114,Spongdal
Killingdal,700,21,Trolla via sentrum - Ila
Killingdal,700,21,Pirbadet via Ila-sentrum
Killingdal,700,350,Rissa
Killingdal,700,350,Trondheim S
Killingdal,700,350,Trondheim
Killingdal,700,452,Trondheim S via Rissa
Killingdal,700,452,Trondheim S
Killingdal,700,452,Sandviksberget via Rissa
Killingdal,700,75,Spongdal via Klefstadhaugen
Killingdal,700,75,Trondheim S via Spongdalsvegen
Killingdal,700,75,Trondheim S via Rye skole
Killingdal,700,76,Spongdal via Hangerslettvegen
Killingdal,700,76,Trondheim S via Hangerslettvegen
Klefstadbekken,700,208,Spongdal skole
Klefstadbekken,700,208,Rye skole
Klefstadbekken,700,212,Rye skole
Klefstadbekken,700,76,Spongdal via Hangerslettvegen
Klefstadbekken,700,76,Flakkråa via Hangerslettvegen
Klefstadbekken,700,76,Flakkråa via Rye skole
Klefstadbekken,700,76,Spongdal via Rye skole
Klefstadbekken,700,76,Trondheim S via Hangerslettvegen
Klefstadbukta,700,208,Spongdal skole
Klefstadbukta,700,208,Rye skole
Klefstadbukta,700,212,Rye skole
Klefstadbukta,700,76,Spongdal via Hangerslettvegen
Klefstadbukta,700,76,Flakkråa via Hangerslettvegen
Klefstadbukta,700,76,Flakkråa via Rye skole
Klefstadbukta,700,76,Spongdal via Rye skole
Klefstadbukta,700,76,Trondheim S via Hangerslettvegen
Klefstadhaugen,700,114,Spongdal
Klefstadhaugen,700,208,Spongdal skole
Klefstadhaugen,700,208,Rye skole
Klefstadhaugen,700,212,Rye skole
Klefstadhaugen,700,217,Lund
Klefstadhaugen,700,75,Spongdal via Klefstadhaugen
Klefstadhaugen,700,75,Trondheim S via Spongdalsvegen
Klefstadhaugen,700,75,Trondheim S via Rye skole
Kleiva,700,207,Vikhammer skole
Kleiva,700,207,Vikhammerløkka
Kleivplassen,700,210,Lauglo
Kleivplassen,700,217,Lund
Kleivplassen,700,78,Spongdal via Ringvål
Kleivplassen,700,78,Spongdal via Mebygda
Kleivplassen,700,78,Heimdal via Mebygda
Klett,700,216,Skjetlein vgs
Klett,700,216,Heimdal stasjon
Klett,700,216,Tillerterminalen
Klett,700,340,Skjetlein
Klett,700,77,Spongdal via Klett
Klett,700,77,Heimdal via Klett
Klett,700,77,Spongdal via Klett / Skjetlein
Klett,700,77,Spongdal via Spongdal skole
Klett,700,77,Klett
Klett,700,77,Heimdal via Skjetlein / Klett
Klett,700,77,Heimdal via Nypvang skole/Klett
Klett,700,77,Heimdal
Klettkrysset,700,110,Brekkåsen
Klettkrysset,700,110,Brekkåsen via Melhus
Klettkrysset,700,216,Skjetlein vgs
Klettkrysset,700,216,Heimdal stasjon
Klettkrysset,700,216,Tillerterminalen
Klettkrysset,700,310,Fannrem stasjon via Orkanger
Klettkrysset,700,310,Orkanger skysstasjon
Klettkrysset,700,310,Trondheim S via Orkanger skysst.
Klettkrysset,700,310,Trondheim S
Klettkrysset,700,310,Orkanger skysst. via Grønnøra
Klettkrysset,700,310,Trondheim S via Grønnøra
Klettkrysset,700,340,Støren Rådhus
Klettkrysset,700,340,Støren barneskole via Støren st.
Klettkrysset,700,340,Støren
Klettkrysset,700,340,Trondheim S
Klettkrysset,700,340,Trondheim S ekspress
Klettkrysset,700,340,Skjetlein
Klettkrysset,700,4101,Fannrem stasjon via fv. 800
Klettkrysset,700,4101,Trondheim S via fv. 800
Klettkrysset,700,410,Orkanger via fv. 800 og Grønnøra
Klettkrysset,700,410,Orkanger skysst. via fv. 800
Klettkrysset,700,410,Fannrem via fv. 800 og Orkanger
Klettkrysset,700,410,Trondheim S via fv. 800
Klettkrysset,700,410,Trondheim S via fv. 800 og Oti
Klettkrysset,700,410,Fannrem via fv.800 og AMFI Oti
Klettkrysset,700,410,Trondheim S
Klettkrysset,700,410,Follo via Orkanger via fv. 800
Klettkrysset,700,410,Orkanger via Skaun u.skole
Klettkrysset,700,420,Frøya via Orkanger og Hitra
Klettkrysset,700,420,Trondheim S
Klettkrysset,700,420,Trondheim via Fillan og Orkanger
Klettkrysset,700,440,Røros
Klettkrysset,700,440,Trondheim S
Klettkrysset,700,470,Kyrksæterøra
Klettkrysset,700,470,Trondheim S
Klettkrysset,700,470,Aure
Klettkrysset,700,480,Oppdal
Klettkrysset,700,480,Trondheim S
Klettkrysset,700,71,Dora via Klettkrysset-Tiller
Klettkrysset,700,71,Brekkåsen via Tillerterm.-Melhus
Klettkrysset,700,71,Dora via Klettkrysset-E6
Klettkrysset,700,71,Brekkåsen
Klettkrysset,700,77,Spongdal via Klett
Klettkrysset,700,77,Heimdal via Klett
Klettkrysset,700,77,Klettkrysset
Klettkrysset,700,77,Spongdal via Klett / Skjetlein
Klettkrysset,700,77,Heimdal via Skjetlein / Klett
Klettkrysset,700,77,Heimdal
Klettkrysset,700,77,Heimdal via Nypvang skole/Klett
Klokkerplassen,700,106,Værestrøa via Lade
Klokkerplassen,700,201,Vikåsen
Klokkerplassen,700,201,Grillstadkleiva via Værestrøa
Klokkerplassen,700,201,Grilstadkleiva
Klokkerplassen,700,44,Værestrøa
Klokkerplassen,700,44,Ranheim
Klokkerplassen,700,44,Grillstad
Klokkerplassen,700,54,Sandmoen via Lade-sentrum
Klokkerplassen,700,70,Marienborg
Klokkerplassen,700,79,Strindheim via Nedre Humlehaugen
Klokkstein,700,16,Torgård via Heimdal-Tillerringen
Klokkstein,700,16,Flatåsen/N. Flatåsen via Heimdal
Klokkstein,700,16,Flatåsen via Tillerring.-Heimdal
Klokkstein,700,52,St. Olavs H. via Flatåsen-Byåsen
Klokkstein,700,52,Saupstad via Byåsen-Heimdal
Knausen,700,77,Spongdal via Klett
Knausen,700,77,Heimdal via Klett
Knausen,700,77,Spongdal via Klett / Skjetlein
Knausen,700,77,Spongdal via Spongdal skole
Knausen,700,77,Spongdal
Knausen,700,77,Klett
Knausen,700,77,Heimdal via Skjetlein / Klett
Knausen,700,77,Heimdal via Nypvang skole/Klett
Kobberdammen,700,26,Skistua
Kobberdammen,700,26,Sentrum
Koieflata,700,111,Tiller
Koieflata,700,15,Torgård via Nidarvoll-Tiller
Koieflata,700,15,Østmarka via Tillerring-Strindh.
Koieflata,700,15,Torgård via Strindheim-Nidarvoll
Koieflata,700,16,Torgård via Heimdal-Tillerringen
Koieflata,700,16,Flatåsen/N. Flatåsen via Heimdal
Koieflata,700,16,Flatåsen via Tillerring.-Heimdal
Koieflata,700,45,Sandmoen via Tillerringen
Koieflata,700,45,Tonstadkrysset via Tillerringen
Koieflata,700,45,Sjetnmarka via Tillerringen
Koieflata,700,45,Sandmoen via Tonstadkrysset
Koieflata,700,51,St. Olavs H. via Kroppan-Nardo
Koieflata,700,51,Sandmoen via Nardo-Kroppanmarka
Kolstad kirke,700,16,Torgård via Heimdal-Tillerringen
